token_address,buy_timestamp,rvol,natr,vwap_dev,stoch_k,stoch_d,upper_wick,lower_wick,market_cap,token_age_hours,data_points,label
9G4hpsigwN58GHux3pAr5eT89TmF6EusGyrmXtG3ayHz,1749781225059,1,0,0,50,50,0,0,3997751455070.94,0,1,neutral
5vdsNXpd7uQLdUMu2e4Ypm9c9swNaLhMQzta4ooMpump,1751389436357,18.7789,11.3996,1.2714,65.2217,65.2217,0.348,0.2612,114877268672856.84,1.43,60,bad
HBCWp4BF25u6dqospuQFwstajx6b6ZWQ3h4Ks6aM2Ysy,1751811695340,1,0,0,50,50,0,0,4233240591357.15,0,1,good
GmfTbvuq84Cx2D8DzmPvXdPCve6DGbBp9fvJXTJqbonk,1752765484200,1,0,0,100,100,0,0.0009,7841296655081.19,0,1,good
HotN1kbMJkqJyYnc1aATWwpqtPwYoVJ5mfet4WBQQcJR,1752165441319,1,0,0,100,100,0,0,34020828644078.89,0,1,good
HVvt7Qc5vspe9QkSGtZMaLuqi9xNJBWLa58c91Btpump,1749571236816,1,0,0,100,100,0,0,9166053155294.81,0,1,good
5QWb72Ksnftw4tP6CzH8NR5fZHXXuLdFnmELnUHpump,1751142939700,1,0,0,100,100,0,0.0711,12095367798251.77,0,1,good
7DYZ7BmADzj27Mddwv72C3KsMmscsuZu2kqyvDbWtHuZ,1752028595845,1,0,0,50,50,0,0,5129007230897.53,0,1,good
D6Egg2anTYpgRDn2xKfVTbsPwvNpF68WCAdDNh8sNT3g,1748491935037,0.4363,28.8019,-1.3301,34.0441,34.0441,0.3344,0,31651315883989.37,0.02,2,bad
93Tv27y4jaDH8HiGGqqhggAHVBF9vjRWkdQ8Yvjhpump,1751386613107,1,0,0,100,100,0,0,4732352658372.99,0,1,good
HJWYgchWXo2epUcQUVKuPabf6k7o1gQnJ8pUqm94pump,1748568762411,1,0,0,100,100,0,0,6883076777755.16,0,1,good
XYvnVcYLaAU98f4e5ABfVLfMG3uSYRv99MYRAFYp32D,1751032487960,1,0,0,50,50,0,0,110623247128984.8,0,1,bad
GanT1Cb1MZKarBt9KWGRRjyMuT3kxYV5kDhLxCcTpump,1747858551449,1,0,0,0,0,1,0,4764036151557.04,0,1,bad
ApVZZwUqey3rc5R9NrrJF34iwbZEu4gZ6SjooCThH11C,1749260578373,1,0,0,100,100,0,0,5300759757592.98,0,1,bad
AFXf8QLugzsRjxJM3QGVGMWXK8qng8uXYFkFGbaopump,1750009260454,1,0,0,52.266,52.266,0.4773,0,6008439997220.66,0,1,good
7VWWEQ5CEzYuiLPd3MAByjWxPB58x1vLiJFiGRZ2bonk,1751378127590,4.7553,8.7286,2.6797,92.9685,92.9685,0.1759,0.0159,50908464274232.09,0.48,30,bad
3gy2xMouoB4awZKZeB8Cgwa3Gco2jh5BPmyDBKdWbonk,1752363275113,3.5776,15.2561,1.07,84.7409,84.7409,0.133,0.2915,57612904261183.23,0.43,27,bad
8vuLaR1S4u1V3sh5NVEWiZgWjhWTgC3jy8zej8Wspump,1751917353497,1,0,0,75.386,75.386,0.2461,0,8393760971449.49,0,1,good
u4HgfY2SUBHW72ZDpzSskpaYikaiudkR98kNmfPbonk,1751654031063,1,0,0,100,100,0,0.0641,22521074399151.71,0,1,bad
7jB4GHgzqYb5p6XJX1D2CD2UuuxAEovoa5XmoFL3bonk,1752100937628,1,0,0,100,100,0,0,8526012685916.01,0,1,good
9fi69D5kXRmaSDLjwmzdKhiAofzbE6Drso8f9pyrpump,1749156362762,5.8835,16.8977,0.8604,100,100,0,0,4802943212873.27,0.02,2,good
BQpcQdPxTFPRuyYr9cnWRK5tNrE6CaAdL1FrnuvLbonk,1751733035317,154.53,23.7883,0.7466,91.9866,91.9866,0.0801,0,10243527179264.03,1.22,4,bad
4EP6K4HEpeiQtBSD6eThEmMqbftmfU6KjJhCN6Hqpump,1749775000484,1,0,0,74.2519,74.2519,0.2575,0,16521874967735.87,0,1,good
KC9n3RZzdXR3qKnAhJvcYgzsxLqr2cfpKbN6bofSNMa,1752169660909,1,0,0,100,100,0,0,4035317193686.64,0,1,neutral
66EUCG5mf7dnooobgsezXNr3v4PFvJFgnCCGx1ncvr7q,1751404483860,1,0,0,70.0104,70.0104,0.2999,0,6050354478264.9,0,1,good
H4DJ3YQ2opXdZgmWwAs9nakw1x7vYfYiqFqW4msbonk,1751472609191,0.3742,74.3773,1.16,75.5895,75.5895,0,0.0587,19166048005898.07,0.03,3,bad
7kbMRfmJ6Q7MthCUTcSWkpfjgMZRpjwcV1k7NRGZehot,1749311045907,0.1995,115.5882,-1.0367,18.5243,18.5243,0,0.0329,19242066840977.28,0.08,6,bad
9RVw8BYgKFX5VVLC8qvXoMR4z58msmG5CMuMX2iDpump,1750354630854,5.2061,74.1211,0.6563,69.0189,69.0189,0.3797,0.1096,10858370525097.08,0.02,2,good
D5Zo3AiizfzH8ofAN2hpa7vRkVJYahpLa8XoWTApbonk,1752678646495,1,0,0,32.4148,32.4148,0.6759,0,29052069236636.04,0,1,bad
puXoJxsCJeMAgaxyQ875NF4117gEGuES4z6MzsDpump,1750386210326,2.06,7.0693,2.3499,99.9902,99.9902,0.0002,0,15807906286731.95,1,60,good
D33jEKwWU7NRHXuHAELHpQ1mGJYBz7vzQGvAcgwHpump,1752080588170,0.4115,86.3754,-0.6238,47.9227,47.9227,0.1878,0.0739,16401322981126.44,0.02,2,good
3YHiidUzb1Y81oZq4W2iykYv5S5ySFkUnQTdZRzdjetS,1752001110755,23.5615,119.7042,0.1947,54.8563,54.8563,0.4514,0,15012150219932.37,0.02,2,bad
5oCopHtJVq771QjdNBhtDktA4gi7g1kw73vrxXDLpump,1749574757331,928.4247,0.0573,0.0635,33.1808,33.1808,0,0.3741,46647225407651.88,0.98,60,bad
EQgVeikC7ZAH8oEjn5JRYgPwHprTc8E4dmwjNZuApump,1749158853987,1.2558,228.4411,-1.6229,10.1387,10.1387,0.1343,0.2264,14865973873926508,0.05,4,bad
ESnN6pm3o6sYndC2rKuZVq67Tx6J3zUgoBxFhejrpump,1749263289295,1,0,0,100,100,0,0,5965144820660.83,0,1,good
bRvyXenKRRa4kqcNNX5FV4WV1Y14c7P3vjwZUeTbonk,1747749245422,1.0332,30.2666,2.1053,100,100,0,0.1679,31509858549253.13,0.02,2,bad
AUYFRoczSuCfkHM3SKk713rKibZY9EeJsrLvjBwLbonk,1748453696943,1,0,0,100,100,0,0,70193655011570.33,0,1,bad
5K6nopvcbL2k7EpobpHi7p5hBbtCzWn6VzEzcD4Jpump,1752850434699,1,0,0,12.7715,12.7715,0.8723,0,10097890279848.61,0,1,bad
G5CqHDTL5oeGtTDaiD26QQNCPHe8CWkYbqUnrx8ypump,1748917928693,0.6972,27.4844,1.0317,66.406,66.406,0,0.3515,21539298764196.2,0.25,16,good
CELVKyfHavMvxLfGJYeznEKEP1Aj9CGXTdS9SNBHpump,1750212960329,1,0,0,100,100,0,0,7874294629642.13,0,1,bad
8NcCey2jn9bGyi85KP2ozrY3Rrg56ByHxPd1Z7iopump,1748109067789,0.1593,67.1944,-0.0085,52.198,52.198,0.0143,0.3441,18060082245591.7,0.03,3,bad
GS6cSwRnE6HupBKmQsXmxLVFuQK1iUoP6eFTMNSWaXfP,1751843321732,1,0,0,35.3586,35.3586,0.6464,0,10676136222643.98,0,1,good
FnEVAWBCG44XkuXnhryxtrcCUL21EeenqBSSZsYJande,1748197887251,1.9352,125.6919,-0.045,49.2483,49.2483,0.4649,0.4103,86455244653403.5,0.02,2,bad
HpatVKcVxUd1kaTfh83q6D1q9YPx3wGFwUsBo2bPBAGS,1752188040076,1,0,0,43.9814,43.9814,0.5602,0,4822515371934.74,0,1,good
AkePSMmyZ3hg85WyDMFUp1svEhzkbvbmwkSR5JPtbBLV,1750012254137,1,0,0,100,100,0,0,78177843714974.34,0,1,bad
85TPaehhZPoeYPHjSqb8236wVAb4feEgrpxf2hic1H7c,1747681213870,1,0,0,100,100,0,0,5918555567350.33,0,1,bad
7Z6kSwf9FKQ3iTZ2DH8fEoQ5SfggWXAdWPw1tCU4pump,1749148670889,1,0,0,100,100,0,0,5306179376392.67,0,1,bad
3QZxriwax6oRLgjtDs2mLBF8SufRczBY1oJzDdHepump,1751749723495,29.8959,6.3652,3.4367,100,100,0,0,58081230397194.94,1.3,49,bad
84B3FFQfH2p17UNm8TJJsHN8xE54Dya4Zmh2okpBpump,1751315277136,1.3332,18.6641,1.3751,91.8728,91.8728,0.3066,0.3259,55373284559598.43,0.2,13,good
7x3h5xjqHi6nuL5GEXyr7zuW2ZXJQrDbBqPfWNgNpump,1748619421783,5.0425,0,0,100,100,0,0,5080803953019.06,0.02,2,good
DP3i1NarH6oXLkTDB7Z7KsAXcu6j3Xdcax6tgiqMKeJR,1751775286490,1,0,0,100,100,0,0,15408724603265.99,0,1,good
8v4cExH1k8DvPnw8xGK7M2dTNDZgFaykzHdbZnDbYwy9,1748802978384,1.2532,98.3975,-1.0793,10.1295,10.1295,0.3334,0.0565,4857411725792.55,0.02,2,bad
4X88yXkQ3VfGy6BtjNgEGQoqUBzgNyy5jhHNNJW2bonk,1752770272001,1,0,0,100,100,0,0.0003,13731144389747.93,0,1,bad
8GsfGbfXqxdAocXsANRT3mrNv6eGznFze15y1zDpump,1750992327822,1.4411,30.1769,1.3692,77.0614,77.0614,0.3976,0.0613,6586547162595.59,0.02,2,good
HXjvVJ1etQLTgd3nogHTU1X9hKU21wnSpKaYWXqfpump,1748057500597,1,0,0,99.4992,99.4992,0.005,0,8179094955046.93,0,1,good
Fe2PuEpKenDYMHZADrBshpbRrixjLoGZJ36pjuhtpump,1750895376452,0.4414,27.8888,-0.885,43.1506,43.1506,0,0.1613,19303391982980.68,0.1,7,good
CZdDTz7jZC7NVE56heP5FPBLkcDpMPHP75i2ovfkbonk,1748364170975,1,0,0,0,0,0,0,5498698592135.16,0,1,good
Bw1hAveShCSzBbZoU3GH3YTjNBj7J2Sn66sqTtMApump,1748717400282,1,0,0,98.6043,98.6043,0.014,0,7857637550713.21,0,1,good
gKnixMj7CEMaHo18sX8eoS2GTkyZGXzytih51fipump,1751739745824,2.0248,22.3622,1.4371,94.9403,94.9403,0.1062,0.0229,249226406361060.62,0.12,6,bad
8i3ZmvQWVoQHdFoTxTz2ZagNG2F1GMnaErFwHqztpump,1749653292397,1,0,0,100,100,0,0,14518725299562.03,0,1,good
Dmx3iZS6KCAAVwSPCbicbV4GHQQkrox5YzRevqSUDaoH,1751657990349,1,0,0,100,100,0,0,16298321112147.11,0,1,neutral
EqAmBky8d12aDBa1xTSwq1gm7rJFD8uP4BoAEKz9pump,1752695505475,1,0,0,100,100,0,0,6430071611927.67,0,1,bad
5zTzj5Javrr5rSum41izhwPijLacDgYH923Wptuabonk,1752783913431,5.1032,83.5132,0.8781,96.4195,96.4195,0.0411,0,69377841412896.58,0.02,2,bad
j8xvTNoEBb6ndLMv36wftRnsM2hkC5SkHB7iqcYpump,1751382396313,1,0,0,87.5578,87.5578,0.1244,0,48852381579987.95,0,1,bad
BQ8Q7p1hFi6vrENccoz6pnxGCayrMochEaEMTMyb6SM6,1750270623972,0.2915,18.9229,-0.0612,30.5861,30.5861,0,0,5137875296639.72,0.02,2,good
2ipjbK9wD2vRMpZWsvxS5uFERYRCUJFPfninpm46pump,1752601425700,1,0,0,83.4218,83.4218,0.1658,0,109250921348553.17,0,1,bad
6Ptv2HtgFx1hCnuxU8GqRYr3p5qNXNYk4z8YdvTGpump,1750377145544,1,0,0,50,50,0,0,4113515928336.96,0,1,bad
Bk7d9TxvhNrNZaXC3Lrk6Bnehpi8AMFAUA4ktbvHpump,1751315853379,6.0662,13.3279,2.2647,100,100,0,0.2197,80705166952305.64,0.22,14,bad
DHhcWb8qWHNk6XzDvaKK17xVCLuK5r1wFs2UVxAWpump,1747865226937,1.2335,29.1146,0.715,76.7309,76.7309,0.2285,0.3722,11985183520452.42,0.02,2,bad
NviSBvxb9XzQ2yVNZeXyk7KhVY1sY3kmH7Ux1zwpump,1748058928522,1,0,0,83.1138,83.1138,0.1689,0,6916063078079.28,0,1,good
9wRrAUmzqbnWZJoVgGjzWNmJF18KahpkY3YEtCXpump,1748017645223,1.2086,148.7302,-0.9478,38.2153,38.2153,0.4824,0,63270463686194.62,0.02,2,good
BdhrckthkVehcYFt15JipFGkbkTpEeBgCqi5yZbvpump,1751564937609,1,0,0,88.501,88.501,0.115,0,4757939201736.54,0,1,bad
6NK8ReyjGkZrEeDCyKkj3jp2CL5wVZnTM9gHYJn5NAvh,1748403506864,1,0,0,51.1699,51.1699,0.4883,0,5576790234537.42,0,1,good
5M3Br5vTPRtoexTkFkv9Ai9NChZxex7tNZ9Y32KUdBLV,1749862274033,0.4376,23.2507,2.0456,99.8071,99.8071,0.0038,0,44189688011126.3,0.02,2,bad
5bhBNUPVQ4gxqDQxZaU7RwxfftkdiqzbWsBEQYzZ7dBG,1749006535650,1,0,0,100,100,0,0,5642579098321.66,0,1,good
BQqz3BjzhBPyzxKrFQeQz6RAL5bQi6rCEfsRxfsqbonk,1750793481948,1,0,0,100,100,0,0,29400631174754.64,0,1,bad
5SmhbYuYie66wwyG8WHSpm9b9QLdhRPJNVXbXDcbbonk,1752371778439,1,0,0,100,100,0,0,7020894856496.76,0,1,good
2XZdez6cBWPK9gTLMs8UKwiTe2Vnr5pn7kNapyNTQstW,1752616185123,1,0,0,50,50,0,0,4532447519710.4,0,1,good
GMi4H7i2VdM8B8hksKwechLh9DAnky8WBXTdYu6Mpump,1748350778963,0.8398,146.0392,-0.9552,23.6668,23.6668,0.2972,0.2302,132409841447611.08,0.32,7,good
9vHrnvvVTHdBXUShjoG1YsiTFqiV4RDgpeSVmK4ppump,1748105072348,1,0,0,93.2468,93.2468,0.0675,0,10812969731987.1,0,1,bad
2MDVEvvSseNvAnFWrb8Hs8Ee4HCtFgjrQJTDDcUtbonk,1752675603942,0.1432,61.8937,0.7804,69.7434,69.7434,0.3659,0.0024,97795699809455.55,0.03,3,bad
CgceaqeC66NTMRReKfPxBvQdKY48qQpC7kvXFP2ipump,1750890197338,9.9899,63.7082,-0.1804,46.0404,46.0404,0.6889,0.045,13226174703334.22,0.03,3,good
J79gCnVBegVpygMbfWZ5FZrQwdpBzxm97gn2ZHb2bonk,1751166237753,1,0,0,50,50,0,0,4612014564939.23,0,1,good
8oudRiUwN2wkDdcQCRNCfCkazd95uWqmLZFSVGFEbonk,1752687495589,1,0,0,50,50,0,0,5690129693576.97,0,1,bad
6BKT98q2X36cmvjpAdNVN72u2FPi2YiDLXdXmAxebonk,1751813118678,5.3293,16.1283,1.5192,90.4424,90.4424,0.1264,0.0636,25710788997346.29,0.32,13,good
6CJjKuxAZQD6N5XQYZ4u5DDXv9wj8zx5inrWdTz7bonk,1752679636608,1,0,0,47.9037,47.9037,0.521,0,11642392524513.93,0,1,bad
dYKoyPBU9wSrLxx58RdFRn5N8cx9KD6SnrRGs25pump,1751219921719,1,0,0,60.5338,60.5338,0.3947,0,5790132277675.88,0,1,bad
C2fDBdxBpXeqmhrVWmR3y5mKPSDrYAN2LdpB6sScpump,1750445114132,1,0,0,60.9819,60.9819,0.3902,0,5598943916272.35,0,1,bad
BQzqMpt3ynQEHbcuqJ4e2hckqAKb7KNkoHqvwGwVHFyu,1752168091701,1,0,0,0,0,0.0024,0,4452017768252.84,0,1,good
3fc7umo8aTEvVfCygCsCNSiYZQPiy3H74jzBPAVXpump,1749146820725,1,0,0,50,50,0,0,4172576559664.71,0,1,good
CufxKcoZvwLEZe4CnbGxFsEgEqqiEM29hdyBU4gupump,1750817471094,1.1144,53.1096,1.2863,100,100,0,0,12897217148202.27,0.02,2,good
HPqHyqv2jHPRosp3WqaAnCAkhmgda76gh1scP583ZHcU,1752429191585,0.659,43.8528,0.6939,85.9544,85.9544,0.3034,0.4374,70758236989917.84,0.05,4,bad
CaAUMzWB8T5J6MKJEM6xNDNMtUgNTRatqan1c6Ejpump,1750953129958,1.3246,59.8236,1.279,100,100,0,0.1791,11021165882910.39,0.02,2,bad
DdEaDYs7sGD9QDKHWY2RW3NR9Kox4cJZg1f8YYBupump,1748109947601,5.0985,14.135,-88195876.5366,0,0,1,0,4952736402381.88,0.02,2,good
EUkFrFeXhghQeMt7nWqtyerPd7MwgfXzGAWRHhdHpump,1749305711155,1,0,0,90.4729,90.4729,0.0953,0,4825762915649.43,0,1,good
13ENsBZL4GJbfcBjYmyfHr4cTWq8yan3PPBJCSP8rrcB,1750383977285,1,0,0,100,100,0,0,5049554267181.34,0,1,good
HXnW9xCuPQQrqcY72YZ5dGH5r58PUrSDAFvTfM6jpump,1748541924871,199.2781,79.1731,0.2536,60.0783,60.0783,0.4006,0.0009,104120615672911.9,0.05,3,bad
wXSwBgvs2WYS6CRHJWe6cdhJX5VC1qrBpGQcrKabonk,1752530996760,2.46,72.4259,1.0576,88.538,88.538,0.1488,0.0731,32808082787342,0.02,2,good
Gmab8s6QbTjSDFvxY5r87Yw2xAGFrPgeEnAVeYWHbonk,1752167738463,1.4616,21.1086,1.6894,62.5368,62.5368,0.449,0.4887,411267247642590.3,0.95,58,bad
EVhuNPKpAbmwuk2eG22324taYrBhhrtyMzGJ7uvR2rgY,1747931284979,0.2883,69.4175,-1.3588,25.3133,25.3133,0.2028,0,36934290041476.98,0.02,2,good
8iH6p37dD6fxhgNC5DUuZS6QzdgT7u6iuCiSGTdxo3yP,1752338627550,1,0,0,100,100,0,1,5299079379424.65,0,1,good
4ZGivKVZFWxvY3rmSapUkXAan3VqCBLqAueKjPJMpump,1748787509879,1,0,0,80.0337,80.0337,0.1997,0,4957607146169.19,0,1,good
9zUTUxbnLyRrwqNN49dJFs18fu98vMR2SH3TKESxpump,1748719261409,2.4871,7.4611,1.1062,100,100,0,0,84232806792770.8,0.27,14,bad
dr88k1ZYqWY1Wu2YJoshoPVKFxYGPrSuhizETPbbonk,1751604378377,1,0,0,100,100,0,0,6905476054517.72,0,1,bad
373tuU9viwoSBCbpxKG3UT7EyK2P9ko65Tof4eZ5pump,1748140525492,1,0,0,75.7437,75.7437,0.2426,0,10109847492818.56,0,1,good
Aw3kz9ML9HEXRuQsFSVApjozkbMcWhnrBgqEVRvubonk,1752013028008,1,0,0,6.275,6.275,0.9372,0,4958083022399.7,0,1,good
Hi39pUvmM3zrsmmdutBEP75e8EjQaAPtwuwyGWvpump,1749260066225,1,0,0,100,100,0,0,33445327302700.78,0,1,good
R9AgTUw4KPuYZCDwmHYZWTZKkQmiKhCdReTWk8apump,1752333586225,5.7261,74.8042,1.2648,74.3918,74.3918,0.3806,0.3896,25796025324423.95,0.02,2,bad
8Yghr93vJEK9vgAJfC76gyqTjhWMDiThkDH8d6T3Xwnu,1749751403915,0.5557,67.7388,0.8771,62.2498,62.2498,0.6098,0.2688,35535203406314.48,0.05,4,good
Q3GoXRETCNMgj874FAuFkomvx18GmNGL7Ct2gWZpump,1747969716443,1,0,0,91.0865,91.0865,0.0891,0,38548928884871.88,0,1,good
EMq7vqLxnLJ9jjtCd6ZbHWPFmRYV6JLGhJSmfxh9YXfY,1750291401071,6.1598,75.8988,-11.5366,48.2607,48.2607,0.6964,0.2895,8080844258845.25,0.02,2,good
E7bMCPkApqU9gN7eQzNRS4a2sCxXeGeAZBbfmPYipump,1749934197277,1,0,0,100,100,0,0,14445703629724.28,0,1,good
CqhT3pLfWbG9jguyV2YYH7wvna2EguHvMCDBRwLgpump,1749839897411,1,0,0,99.9056,99.9056,0.0009,0,12787497305405.91,0,1,bad
DkB7THJ6fS496PhkWqCQCba12PVZQf2EyQVnSEjmpump,1749064856993,1,0,0,61.0672,61.0672,0.3893,0,5876975332459.83,0,1,bad
3fRUxDnfcYTHCHGSaCy5a83hVoA2JLbCLYHc2HCCpump,1751042174972,1,0,0,100,100,0,0,86289215637582.61,0,1,good
AyGNERhtLrU4vhQaS189tFNF1A6gcwvGUg4wgcMRbonk,1751576884259,1.0692,5.4343,1.311,100,100,0,0,5351497271233.32,0.02,2,good
Dn6SzNjSm1thvYvFHd3bLv4maRRTCns95xRH4SwPpump,1750174211787,1,0,0,100,100,0,0,4917705382890.49,0,1,bad
agzv71a2mCRfBhgoqe9MAvKgwUPFdUKbqCyCNB3frge,1750904433809,5.3516,74.0426,0.8969,100,100,0,0,21364275120965.73,0.02,2,bad
EmCRdZnfXJiwPFoXPRXcje3udkGbSJvDyLo58CDYYAN6,1751997551707,1.2525,29.0537,-0.0075,50.9535,50.9535,0.2652,0.5095,7946440238044.4,0.02,2,good
eT9aH1fGXiTzLSRkYQzzkyV5eYcGYDahBTdmkg1pump,1748533957324,1,0,0,100,100,0,0,12472370184940.28,0,1,bad
8SFRwUDfzGn993SkDCbbTXsoEekgWhEfwsiDQ8aAsgha,1747843914607,1,0,0,75.5375,75.5375,0.2446,0,61301003774273.66,0,1,bad
E8Cyke6wrbbQ6ZbnTp7LiKWwutLPDfMSRFkcpWttDFNS,1749435446542,1,0,0,53.0476,53.0476,0.4695,0,9796277909417.73,0,1,good
B8W6wa4Ts6NgD8YUbjmGF17xKvbqka19F51GrQDepump,1748145329945,0.8398,20.4739,2.0866,83.2388,83.2388,0.5178,0.4662,175831133894068.72,0.3,19,bad
6e9vgFq7ViGTofCxj1jQa2ru98sRumgTaS212cpKcook,1748530071239,10.2724,4.0261,-0.4327,100,100,0,0,24564289251529.12,0.98,60,bad
2DEb8kvr2rMBFdhWtZZqMAe9MiLw1d6cT6gdV1NVbonk,1751302884731,1,0,0,50,50,0,0,5297527866811.97,0,1,good
GsHD8YnuJThrgANR38XN4w3jJcEcCBnAEuNfqVmBpy6Y,1751756870767,4.2325,114.3742,0.4395,50.7062,50.7062,0.5555,0.1814,147914968422860.66,0.05,3,bad
ECiTwPoAPfe9nqUDS1LMCPj8g7rEQKp6atyvgsHThkYw,1750383781733,3.6696,12.1109,0.9522,100,100,0,0,4663039766390.81,0.02,2,good
3uX7j1tfiPtVkDahs7ffEAc7xCpmrJjjnKk3d1a9pump,1748446008963,1.7266,83.6846,2.8464,60.5945,60.5945,0.3997,0.5335,37542571966884.91,0.02,2,good
6rvJhGtC2aEP58im2RrdqxL5p1xR8phqsYNdYLyypump,1747706945938,1.5043,29.1252,1.9647,100,100,0,0.3899,9927200131901.27,0.02,2,bad
9uWABiaG6WvW51iEZGCoGxL34iU7knhrcCTiV9mSpump,1751383868335,19.3669,100.4362,0.6552,89.375,89.375,0.1094,0,54572927538100.28,0.02,2,bad
66xbzieBLzkyzCoPTC5Mw3CSJjP4T61CpYX6WMm8pump,1750016869881,1,0,0,58.1999,58.1999,0.418,0,7641784450957.57,0,1,good
GoYiXVpMpAoKtVvXWHPTfwp5H7fQNFEWgWtEPRPG9NTt,1748801852628,0.6136,21.6848,2.1031,100,100,0,0.0803,56029173221110.99,0.15,10,bad
BRpaR3UDTGbGe9mHEbwNR9ewVwB7FergrEaDShDzpump,1749592432000,6.9931,45.901,0.4715,67.364,67.364,0.52,0.1606,29033876102775.67,0.05,4,good
9PVJj5RbyyUzuvDCRr8RaThcfwhYgyJGtZd8DeCcpump,1748114216952,1,0,0,99.8378,99.8378,0.0016,0,17811779021924.14,0,1,bad
EAkeyammu1Smo2sHSfgK4MTtJCrqC5Qf1hQxnL2Bpump,1749405371237,1,0,0,49.0177,49.0177,0.5098,0,5597273329418.95,0,1,good
5N8ggEEksAqftg4j4S2TnPZVNJfc8PSckJt3n5dbpump,1748199121034,0.4681,22.6941,-0.1661,67.0038,67.0038,0,0.0086,9359601110553.23,0.02,2,good
FHFrNYFXPfMPJ59xGDdiDeeAJmvsLebTBg7z6WWKpump,1749151476516,10.0153,15.7011,1.5963,86.2514,86.2514,0.2333,0.0718,112177693537940.28,0.22,14,good
DP7tUGw748bd89LMhzqPBfWqmTk4DDvC13bYbHsPrray,1748032073418,1,0,0,100,100,0,0,74842158240976.84,0,1,bad
BSyQsUnN5JZYyMS7eJsRHne3CmodSh6SMTb786yGbonk,1748461761046,1,0,0,100,100,0,0.0011,7318625264049.87,0,1,bad
BonGYQ4cLjGZqWwEWCsFyxwCF3hyKsiwWiZRDSVRpump,1751669537707,1,0,0,83.3397,83.3397,0.1666,0,8267954746551.34,0,1,good
8ec8bP1Uby4RSwon94LqEjDCMKYUVJ9Wzwwcsb5tpump,1748287642462,1,0,0,86.2756,86.2756,0.1372,0,19133000970576.43,0,1,good
5k7WANLgZvvDgFKZXcLkCqhrQkECRtcDfLXDaMdwbonk,1751317556919,1,0,0,54.8943,54.8943,0.4511,0.0518,28539199956725.25,0,1,bad
A5s1D4kRCe8iPVrUdJZipz4mqKiEmsHUMiWBqsrMbonk,1748884433110,1,0,0,87.023,87.023,0.1298,0,10241639940763.51,0,1,bad
78qwjSBGswA7hrQPg3D9Joc56uik4nG64PXbfUtQgBLV,1750445754599,1,0,0,46.7859,46.7859,0.5321,0,34534185422896.24,0,1,bad
9KceFmDciRGD22Uo24ftNaXswyG3yxwusFi55Xqwx1C9,1749433795115,1,0,0,100,100,0,0.6857,9234851765320.39,0,1,good
Apn9yCpLEcz3z6X9CZpNwy5t6wM1tPBhs3TXhjJzbonk,1752628961793,1,0,0,92.1288,92.1288,0.0787,0,20110898614892.79,0,1,good
37BGj5MHhnZNGDyF7io98dtZ4tXTZnuk5dwrnr9ufHt4,1751384216477,1,0,0,72.3591,72.3591,0.2764,0,12889427331879.27,0,1,bad
JCg9n3jGwNkCeqGGgCEcQ8msQ3D9AmxP5Qg2zk8Zpump,1751383798471,3.2522,12.5398,2.3444,80.7431,80.7431,0.615,0,51427011933053.31,0.97,59,bad
9ga1ENwZofngJsCbK5R9j6yitXhPeMQoNQxSS1KUpump,1749149512966,1,0,0,99.8856,99.8856,0.0011,0,4613552354941.42,0,1,good
G95Ymh2s4qSkKA6mdegcEu4qf2QWk1A1a7c85Kg7eBLV,1751483088261,8.5459,12.6186,1.3526,60.0801,60.0801,0.6046,0,109581093354731.38,0.2,12,good
BQRkhX4MxfpPSGY4wjddQDp3XKYeVdx6XZgWPyK9pump,1748205474311,1,0,0,91.5222,91.5222,0.0848,0,8836134346751.88,0,1,good
HAxZwsY89pxwqhgWa2kkCdJb1iaGoZkFd2JtHGW9TEjj,1751125579827,1,0,0,94.9928,94.9928,0.0501,0,25792487685086.09,0,1,good
GGiH6p4X5C4tmSr4eKZSrhRJU8h8YdXwCV91DTtUpump,1751303455694,1,0,0,28.4412,28.4412,0.7156,0,5127636799699.41,0,1,good
HYrfEwnTVPofap75F9ggh2wgyuoBqwqD6K2bv8SXpump,1750982709648,1,0,0,100,100,0,0,4625735309846.27,0,1,good
6ueYu2j8gvkrBvvfoEyRwcTmqYaBPvKhLEJJsqaDJTHR,1749345653539,0.7587,20.5091,1.4855,79.0663,79.0663,0,0.8191,13523231574112.58,0.08,6,good
62dLs9b2WN2dNMVqXgc3CTeLVmSZbJGy2QABvr6pump,1751388951266,1,0,0,69.1913,69.1913,0.3081,0,57785020808059.9,0,1,bad
9UZoA5Tevm1eVsbBnsZP8QF4NSwT6kCuPU4JwSqzpump,1751474391238,1,0,0,26.2881,26.2881,0.7371,0,6428371083764.34,0,1,good
Qjj4vpcCBZa9m5ULShKbmeq29h1WyaaFcKdKjLnpump,1751317353471,1,0,0,74.9293,74.9293,0.2507,0,37673170920432.83,0,1,bad
6q4nEPTHtAYu5cu8K5fyjirXa6ejbRW1KzSaFssorRWA,1748790784203,1.1142,17.9449,2.1433,100,100,0,0.293,90534261012075.55,0.15,10,good
BE5n39SHRyeWA9CCky63Lwt5oTAEjyCxtZMJ9cf6pump,1750622118163,1,0,0,99.9667,99.9667,0.0003,0.0004,4370472628274.31,0,1,good
C4wYR5R5YQHrZVdVi5FRqo4gJZTzQVXFTD4fD3DQpump,1748447396088,1,0,0,37.1767,37.1767,0.6282,0,6400985061645.36,0,1,bad
